#,Word,Link,POS,Definition
1910,secretary,https://www.handspeak.com/word/s/secretary.mp4,NN,
1911,see,https://www.handspeak.com/word/s/see.mp4,VB,
1912,select,https://www.handspeak.com/word/s/select.mp4,NN,
1913,tattle,https://www.handspeak.com/word/t/tattle.mp4,NN,
1914,self-control,https://www.handspeak.com/word/s/self-control.mp4,NN,
1915,miserly,https://www.handspeak.com/word/m/miser.mp4,RB,
1916,sell,https://www.handspeak.com/word/s/sell.mp4,NN,
1917,sell (plu),https://www.handspeak.com/word/s/sell-plu.mp4,NN,
1918,dispatch,https://www.handspeak.com/word/d/dispatch.mp4,NN,
1919,senior year,https://www.handspeak.com/word/s/senior-college.mp4,JJ,
1920,pros and cons,https://www.handspeak.com/word/p/pros-cons.mp4,NNS,
1921,sensitive,https://www.handspeak.com/word/s/sensitive.mp4,JJ,
1922,sentence,https://www.handspeak.com/word/s/sentence.mp4,NN,
1923,separate,https://www.handspeak.com/word/s/separate.mp4,JJ,
1924,mingle,https://www.handspeak.com/word/m/mingle.mp4,NN,
1925,serious,https://www.handspeak.com/word/s/serious.mp4,JJ,
1926,serve,https://www.handspeak.com/word/s/serve.mp4,NN,
1927,service,https://www.handspeak.com/word/s/service.mp4,NN,
1928,settle,https://www.handspeak.com/word/s/settle-down.mp4,VB,
1929,sex,https://www.handspeak.com/word/s/sex.mp4,NN,
1930,sexy,https://www.handspeak.com/word/s/sexy.mp4,NN,
1931,shame,https://www.handspeak.com/word/s/shame.mp4,NN,
1932,shampoo,https://www.handspeak.com/word/s/shampoo.mp4,NN,
1933,silhoutte,https://www.handspeak.com/word/s/silhoutte.mp4,NN,
1934,share,https://www.handspeak.com/word/s/share.mp4,NN,
1935,shark,https://www.handspeak.com/word/s/shark.mp4,NN,
1936,sharp,https://www.handspeak.com/word/s/sharp.mp4,JJ,
1937,shear,https://www.handspeak.com/word/s/shear-sheep.mp4,NN,
1938,sheep,https://www.handspeak.com/word/s/sheep.mp4,NN,
1939,shelf,https://www.handspeak.com/word/s/shelf.mp4,NN,
1940,shelves,https://www.handspeak.com/word/s/shelves.mp4,NNS,
1941,wash,https://www.handspeak.com/word/w/wash.mp4,NN,
1942,candy cane,https://www.handspeak.com/word/c/candy-cane.mp4,NN,
1943,shocked,https://www.handspeak.com/word/s/shocked.mp4,VBN,
1944,unsettled,https://www.handspeak.com/word/u/unsettling.mp4,JJ,
1945,startled,https://www.handspeak.com/word/s/startled.mp4,VBN,
1946,shoes,https://www.handspeak.com/word/s/shoes.mp4,NNS,
1947,shoot (gun),https://www.handspeak.com/word/s/shoot-gun.mp4,NN,
1948,shopping,https://www.handspeak.com/word/s/shopping.mp4,NN,
1949,short,https://www.handspeak.com/word/s/short-duration.mp4,JJ,
1950,snipe,https://www.handspeak.com/word/s/snipe.mp4,NN,
1951,shoot up,https://www.handspeak.com/word/s/shoot-up-drug.mp4,NN,
1952,should,https://www.handspeak.com/word/s/should.mp4,MD,
1953,shout,https://www.handspeak.com/word/s/shout.mp4,NN,
1954,show,https://www.handspeak.com/word/s/show.mp4,NN,
1955,show off,https://www.handspeak.com/word/s/show-off.mp4,NN,
1956,shut up,https://www.handspeak.com/word/s/shut-up.mp4,VBN,
1957,pro,https://www.handspeak.com/word/p/pro-fs.mp4,NNS,
1958,shy,https://www.handspeak.com/word/s/shy.mp4,NN,
1959,sick,https://www.handspeak.com/word/s/sick.mp4,NN,
1960,sick of,https://www.handspeak.com/word/s/sick-of.mp4,NN,
1961,side,https://www.handspeak.com/word/s/side.mp4,NN,
1962,sidewalk,https://www.handspeak.com/word/s/sidewalk.mp4,NN,
1963,on side,https://www.handspeak.com/word/o/on-side.mp4,IN,
1964,sign (symbol),https://www.handspeak.com/word/s/sign.mp4,NN,
1965,signing,https://www.handspeak.com/word/s/signing-learner.mp4,NN,
1966,signature,https://www.handspeak.com/word/s/signature.mp4,NN,
1967,silent,https://www.handspeak.com/word/s/silent.mp4,NN,
1968,silly,https://www.handspeak.com/word/s/silly.mp4,RB,
1969,silver,https://www.handspeak.com/word/s/silver.mp4,NN,
1970,simple-minded,https://www.handspeak.com/word/s/simple-minded.mp4,JJ,
1971,simple,https://www.handspeak.com/word/s/simple-us.mp4,NN,
1972,sin,https://www.handspeak.com/word/s/sin.mp4,NN,
1973,since,https://www.handspeak.com/word/s/since.mp4,IN,
1974,single,https://www.handspeak.com/word/s/single.mp4,JJ,
1975,unmarried,https://www.handspeak.com/word/u/unmarried.mp4,JJ,
1976,siren,https://www.handspeak.com/word/s/siren.mp4,NNS,
1977,sister,https://www.handspeak.com/word/s/sister.mp4,NN,
1978,sit,https://www.handspeak.com/word/s/sit.mp4,NN,
1979,size,https://www.handspeak.com/word/s/size.mp4,NN,
1980,clerk,https://www.handspeak.com/word/c/clerk.mp4,NN,
1981,jet ski,https://www.handspeak.com/word/j/jet-ski.mp4,NN,
1982,skinny,https://www.handspeak.com/word/s/skinny.mp4,NN,
1983,skip,https://www.handspeak.com/word/s/skip-class.mp4,NN,
1984,sky,https://www.handspeak.com/word/s/sky.mp4,NN,
1985,sleep,https://www.handspeak.com/word/s/sleep.mp4,NN,
1986,shop,https://www.handspeak.com/word/s/shop.mp4,NN,
1987,sleepy,https://www.handspeak.com/word/s/sleepy.mp4,NN,
1988,sleep in,https://www.handspeak.com/word/s/sleep-in.mp4,NN,
1989,fall asleep,https://www.handspeak.com/word/f/fall-asleep.mp4,NN,
1990,sleigh,https://www.handspeak.com/word/s/sleigh.mp4,NN,
1991,slopitch,https://www.handspeak.com/word/s/slopitch.mp4,NN,
1992,slow,https://www.handspeak.com/word/s/slow.mp4,VB,
1993,pocket-sized,https://www.handspeak.com/word/p/pocket-sized.mp4,JJ,
1994,smart,https://www.handspeak.com/word/s/smart.mp4,NN,
1995,sneaky,https://www.handspeak.com/word/s/sneaky.mp4,NN,
1996,sneeze,https://www.handspeak.com/word/s/sneeze.mp4,NN,
1997,smell,https://www.handspeak.com/word/s/smell.mp4,NN,
1998,smile,https://www.handspeak.com/word/s/smile.mp4,NN,
1999,smirk,https://www.handspeak.com/word/s/smirk.mp4,NN,
2000,smoke cigarette,https://www.handspeak.com/word/s/smoke-cigarette.mp4,NN,
2001,smooth,https://www.handspeak.com/word/s/smooth.mp4,NN,
2002,snobbish,https://www.handspeak.com/word/s/snob.mp4,NN,
2003,snow,https://www.handspeak.com/word/s/snow.mp4,NN,
2004,sniff,https://www.handspeak.com/word/s/sniff.mp4,NN,
2005,sniffle,https://www.handspeak.com/word/s/sniffle.mp4,NN,
2006,cons,https://www.handspeak.com/word/c/cons.mp4,NNS,
2007,paper towel,https://www.handspeak.com/word/p/paper-towel.mp4,NN,
2008,type (kind),https://www.handspeak.com/word/t/type-kind.mp4,NN,
2009,sure thing,https://www.handspeak.com/word/s/sure-thing-nod.mp4,JJ,
2010,so,https://www.handspeak.com/word/s/so-fs.mp4,RB,
2011,sober,https://www.handspeak.com/word/s/sober.mp4,NN,
2012,soccer,https://www.handspeak.com/word/s/soccer.mp4,NN,
2013,society,https://www.handspeak.com/word/s/society.mp4,NN,
2014,socialize,https://www.handspeak.com/word/s/socialize.mp4,VB,
2015,social justice,https://www.handspeak.com/word/s/social-justice.mp4,JJ,
2016,socialization,https://www.handspeak.com/word/s/socialization.mp4,NN,
2017,soft,https://www.handspeak.com/word/s/soft.mp4,JJ,
2018,solve,https://www.handspeak.com/word/s/solve.mp4,NN,
2019,some,https://www.handspeak.com/word/s/some.mp4,DT,
2020,something,https://www.handspeak.com/word/s/something.mp4,NN,
2021,sometimes,https://www.handspeak.com/word/s/sometimes.mp4,RB,
2022,son,https://www.handspeak.com/word/s/son.mp4,NN,
2023,soon,https://www.handspeak.com/word/s/soon.mp4,RB,
2024,sophisticated,https://www.handspeak.com/word/s/sophisticated.mp4,JJ,
2025,Spain,https://www.handspeak.com/word/s/spain.mp4,NNP,
2026,sophomore,https://www.handspeak.com/word/s/sophomore.mp4,NN,
2027,sorry,https://www.handspeak.com/word/s/sorry.mp4,NN,
2028,sorry for,https://www.handspeak.com/word/s/sorry-for.mp4,NN,
2029,"Pretoria, South Africa",https://www.handspeak.com/word/p/pretoria.mp4,NNP,
2030,discharge,https://www.handspeak.com/word/d/discharge.mp4,NN,
2031,sort of,https://www.handspeak.com/word/s/sort-of.mp4,NN,
2032,soul,https://www.handspeak.com/word/s/soul.mp4,NN,
2033,sound,https://www.handspeak.com/word/s/sound.mp4,NN,
2034,speech,https://www.handspeak.com/word/s/speech-express.mp4,NN,
2035,sour,https://www.handspeak.com/word/s/sour.mp4,NN,
2036,south,https://www.handspeak.com/word/s/south.mp4,NN,
2037,Uruguay,https://www.handspeak.com/word/u/uruguay.mp4,NN,
2038,spaghetti,https://www.handspeak.com/word/s/spaghetti.mp4,NNS,
2039,Spanish,https://www.handspeak.com/word/s/spanish.mp4,JJ,
2040,speak vocally,https://www.handspeak.com/word/s/speak.mp4,NN,
2041,special,https://www.handspeak.com/word/s/special.mp4,JJ,
2042,specific,https://www.handspeak.com/word/s/specific.mp4,JJ,
2043,proximity,https://www.handspeak.com/word/p/proximity.mp4,NN,
2044,speech disorder,https://www.handspeak.com/word/s/speech-disorder.mp4,NN,
2045,keynote speech,https://www.handspeak.com/word/k/keynote-speech.mp4,NN,
2046,speed,https://www.handspeak.com/word/s/speed.mp4,NN,
2047,spell,https://www.handspeak.com/word/s/spell.mp4,NN,
2048,spirit,https://www.handspeak.com/word/s/spirit.mp4,NN,
2049,top,https://www.handspeak.com/word/t/top.mp4,NN,
2050,spoil,https://www.handspeak.com/word/s/spoil-ruin.mp4,NN,
2051,spoiled (pampered),https://www.handspeak.com/word/s/spoiled-pamper.mp4,VBN,
2052,spoon,https://www.handspeak.com/word/s/spoon-cutlery.mp4,NN,
2053,sports,https://www.handspeak.com/word/s/sports.mp4,NNS,
2054,spread,https://www.handspeak.com/word/s/spread.mp4,NN,
2055,spring,https://www.handspeak.com/word/s/spring-season.mp4,NN,
2056,sprint,https://www.handspeak.com/word/s/sprint.mp4,NN,
2057,spy,https://www.handspeak.com/word/s/spy.mp4,NN,
2058,square,https://www.handspeak.com/word/s/square2.mp4,NN,
2059,click rate,https://www.handspeak.com/word/c/click-rate.mp4,NN,
2060,stairs,https://www.handspeak.com/word/s/stairs.mp4,NNS,
2061,stamp,https://www.handspeak.com/word/s/stamp.mp4,NN,
2062,postage stamp,https://www.handspeak.com/word/s/stamp-post.mp4,NN,
2063,stand,https://www.handspeak.com/word/s/stand.mp4,NN,
2064,enlarge,https://www.handspeak.com/word/e/enlarge.mp4,NN,
2065,stapler,https://www.handspeak.com/word/s/stapler.mp4,NN,
2066,star,https://www.handspeak.com/word/s/star.mp4,NN,
2067,cosmos,https://www.handspeak.com/word/c/cosmos.mp4,NN,
2068,stare,https://www.handspeak.com/word/s/stare.mp4,NN,
2069,start,https://www.handspeak.com/word/s/start.mp4,NN,
2070,starting gun,https://www.handspeak.com/word/s/start-gun.mp4,VBG,
2071,stay,https://www.handspeak.com/word/s/stay.mp4,NN,
2072,steady,https://www.handspeak.com/word/s/steady-relationship.mp4,JJ,
2073,loot,https://www.handspeak.com/word/l/loot.mp4,NN,
2074,step,https://www.handspeak.com/word/s/step.mp4,NN,
2075,tape,https://www.handspeak.com/word/t/tape-supply2.mp4,NN,
2076,still,https://www.handspeak.com/word/s/still.mp4,RB,
2077,stoned,https://www.handspeak.com/word/s/stoned-drug.mp4,VBN,
2078,stone (rock),https://www.handspeak.com/word/s/stone-rock.mp4,NN,
2079,stop,https://www.handspeak.com/word/s/stop.mp4,NN,
2080,store,https://www.handspeak.com/word/s/store.mp4,NN,
2081,story,https://www.handspeak.com/word/s/story2.mp4,NN,
2082,storyboard,https://www.handspeak.com/word/s/storyboard.mp4,NN,
2083,straight,https://www.handspeak.com/word/s/straight-blunt.mp4,NN,
2084,straightforward,https://www.handspeak.com/word/s/straightforward.mp4,NN,
2085,strange,https://www.handspeak.com/word/s/strange.mp4,NN,
2086,sparse,https://www.handspeak.com/word/s/sparse.mp4,NN,
2087,straw,https://www.handspeak.com/word/s/straw-sip.mp4,NN,
2088,too,https://www.handspeak.com/word/t/too.mp4,RB,
2089,strawberry,https://www.handspeak.com/word/s/strawberry.mp4,NN,
2090,streamline,https://www.handspeak.com/word/s/streamline-swim.mp4,NN,
2091,street,https://www.handspeak.com/word/s/street.mp4,NN,
2092,stressful,https://www.handspeak.com/word/s/stressful.mp4,NN,
2093,stress,https://www.handspeak.com/word/s/stress.mp4,NN,
2094,strike,https://www.handspeak.com/word/s/strike-protest.mp4,NN,
2095,robust,https://www.handspeak.com/word/r/robust.mp4,NN,
2096,strong,https://www.handspeak.com/word/s/strong.mp4,JJ,
2097,struggle,https://www.handspeak.com/word/s/struggle.mp4,NN,
2098,stubborn,https://www.handspeak.com/word/s/stubborn.mp4,NN,
2099,tendency,https://www.handspeak.com/word/t/tend2.mp4,NN,
2100,stuck,https://www.handspeak.com/word/s/stuck.mp4,NN,
2101,student,https://www.handspeak.com/word/s/student.mp4,NN,
2102,study,https://www.handspeak.com/word/s/study.mp4,NN,
2103,study group,https://www.handspeak.com/word/s/study-group.mp4,NN,
2104,stupid,https://www.handspeak.com/word/s/stupid.mp4,JJ,
2105,subtract,https://www.handspeak.com/word/s/subtract.mp4,NN,
2106,subscribe,https://www.handspeak.com/word/s/subscribe.mp4,NN,
2107,success,https://www.handspeak.com/word/s/success.mp4,NN,
2108,sudden,https://www.handspeak.com/word/s/sudden.mp4,JJ,
2109,sue,https://www.handspeak.com/word/s/sue-lawsuit.mp4,NN,
2110,suffer,https://www.handspeak.com/word/s/suffer.mp4,NN,
2111,sugar,https://www.handspeak.com/word/s/sugar.mp4,NN,
2112,suggest,https://www.handspeak.com/word/s/suggest.mp4,NN,
2113,summer,https://www.handspeak.com/word/s/summer.mp4,NN,
2114,texting,https://www.handspeak.com/word/t/text-send.mp4,VBG,
2115,sun,https://www.handspeak.com/word/s/sun.mp4,NN,
2116,sunroom,https://www.handspeak.com/word/s/sunroom.mp4,NN,
2117,Sunday,https://www.handspeak.com/word/s/sunday.mp4,NNP,
2118,Sundays,https://www.handspeak.com/word/s/sundays.mp4,NNS,
2119,sunglasses,https://www.handspeak.com/word/s/sunglasses.mp4,NNS,
2120,sunrise,https://www.handspeak.com/word/s/sunrise.mp4,NN,
2121,sunset,https://www.handspeak.com/word/s/sunset.mp4,NN,
2122,superficial,https://www.handspeak.com/word/s/superficial.mp4,JJ,
2123,supper,https://www.handspeak.com/word/s/supper.mp4,NN,
2124,support,https://www.handspeak.com/word/s/support.mp4,NN,
2125,support group,https://www.handspeak.com/word/s/support-group.mp4,NN,
2126,suppose,https://www.handspeak.com/word/s/suppose-if.mp4,NN,
2127,sure,https://www.handspeak.com/word/s/sure.mp4,NN,
2128,surface,https://www.handspeak.com/word/s/surface.mp4,NN,
2129,flabbergast,https://www.handspeak.com/word/f/flabbergast.mp4,NN,
2130,surprise,https://www.handspeak.com/word/s/surprise.mp4,NN,
2131,suspect,https://www.handspeak.com/word/s/suspect.mp4,NN,
2132,swan,https://www.handspeak.com/word/s/swan.mp4,NN,
2133,swear (cuss),https://www.handspeak.com/word/s/swear-cuss.mp4,NN,
2134,Sweden,https://www.handspeak.com/word/s/sweden.mp4,NN,
2135,sweet,https://www.handspeak.com/word/s/sweet.mp4,NN,
2136,swimming,https://www.handspeak.com/word/s/swim.mp4,VBG,
2137,swing,https://www.handspeak.com/word/s/swing.mp4,VBG,
2138,Switzerland,https://www.handspeak.com/word/s/switzerland.mp4,NNP,
2139,Sydney,https://www.handspeak.com/word/s/sydney-au.mp4,NN,
2140,symbol,https://www.handspeak.com/word/s/symbol.mp4,NN,
2141,table,https://www.handspeak.com/word/t/table.mp4,NN,
2142,tablet,https://www.handspeak.com/word/t/tablet-screen.mp4,NN,
2143,Taiwan,https://www.handspeak.com/word/t/taiwan.mp4,NNP,
2144,take,https://www.handspeak.com/word/t/take.mp4,VB,
2145,take for granted,https://www.handspeak.com/word/t/take-for-granted.mp4,VB,
2146,take over,https://www.handspeak.com/word/t/take-over.mp4,NN,
2147,talkative,https://www.handspeak.com/word/t/talkative.mp4,NN,
2148,blah-blah,https://www.handspeak.com/word/b/blah-talk.mp4,NN,
2149,tall,https://www.handspeak.com/word/t/tall.mp4,NN,
2150,tan,https://www.handspeak.com/word/t/tan-color.mp4,NN,
2151,tape measure,https://www.handspeak.com/word/t/tape-measure.mp4,NN,
2152,taper,https://www.handspeak.com/word/t/taper.mp4,NN,
2153,taste,https://www.handspeak.com/word/t/taste.mp4,NN,
2154,tea,https://www.handspeak.com/word/t/tea.mp4,NN,
2155,teach,https://www.handspeak.com/word/t/teach.mp4,NN,
2156,teacher,https://www.handspeak.com/word/t/teacher.mp4,NN,
2157,wool,https://www.handspeak.com/word/w/wool-fs.mp4,NN,
2158,teach a lesson,https://www.handspeak.com/word/t/teach-lesson.mp4,VB,
2159,tear (weep),https://www.handspeak.com/word/t/tear-cry.mp4,NN,
2160,tease,https://www.handspeak.com/word/t/tease.mp4,NN,
2161,technique,https://www.handspeak.com/word/t/technique.mp4,NN,
2162,technology,https://www.handspeak.com/word/t/technology.mp4,NN,
2163,telegram,https://www.handspeak.com/word/t/telegram.mp4,NN,
2164,telepathy,https://www.handspeak.com/word/t/telepathy.mp4,NN,
2165,telephone,https://www.handspeak.com/word/t/telephone.mp4,NN,
2166,spyglass,https://www.handspeak.com/word/s/spyglass.mp4,NN,
2167,duration,https://www.handspeak.com/word/d/duration.mp4,NN,
2168,telescope,https://www.handspeak.com/word/t/telescope.mp4,NN,
2169,tell,https://www.handspeak.com/word/t/tell.mp4,NN,
2170,notify,https://www.handspeak.com/word/n/notify.mp4,NN,
2171,describe,https://www.handspeak.com/word/d/describe.mp4,NN,
2172,uh-huh,https://www.handspeak.com/word/y/uh-huh.mp4,JJ,
2173,temple,https://www.handspeak.com/word/t/temple-nsl.mp4,NN,
2174,temporary,https://www.handspeak.com/word/t/temporary.mp4,JJ,
2175,tempt,https://www.handspeak.com/word/t/tempt.mp4,NN,
2176,tend,https://www.handspeak.com/word/t/tend.mp4,NN,
2177,tennis,https://www.handspeak.com/word/t/tennis.mp4,NN,
2178,tent,https://www.handspeak.com/word/t/tent.mp4,NN,
2179,terrorism,https://www.handspeak.com/word/t/terrorism.mp4,NN,
2180,test,https://www.handspeak.com/word/t/test.mp4,NN,
2181,test anxiety,https://www.handspeak.com/word/t/test-anxiety.mp4,NN,
2182,testament,https://www.handspeak.com/word/t/testament.mp4,NN,
2183,do it yourself,https://www.handspeak.com/word/d/diy.mp4,VB,
2184,Thailand,https://www.handspeak.com/word/t/thailand.mp4,NN,
2185,than,https://www.handspeak.com/word/t/than.mp4,IN,
2186,thank you,https://www.handspeak.com/word/t/thank.mp4,NN,
2187,thank you all,https://www.handspeak.com/word/t/thank-all.mp4,NN,
2188,zoom shot,https://www.handspeak.com/word/z/zoom-lens.mp4,NN,
2189,zoom in,https://www.handspeak.com/word/z/zoom-in.mp4,NN,
2190,zoom out,https://www.handspeak.com/word/z/zoom-out.mp4,NN,
2191,thankful,https://www.handspeak.com/word/t/thankful.mp4,NN,
2192,Thanksgiving,https://www.handspeak.com/word/t/thanksgiving-us.mp4,VBG,
2193,then,https://www.handspeak.com/word/t/then.mp4,RB,
2194,suntan,https://www.handspeak.com/word/s/suntan.mp4,NN,
2195,they,https://www.handspeak.com/word/t/they.mp4,PRP,
2196,thick,https://www.handspeak.com/word/t/thick.mp4,NN,
2197,thief,https://www.handspeak.com/word/t/thief.mp4,NN,
2198,hold up,https://www.handspeak.com/word/h/hold-up.mp4,VB,
2199,thin,https://www.handspeak.com/word/t/thin.mp4,NN,
2200,thing,https://www.handspeak.com/word/t/thing.mp4,NN,
2201,think,https://www.handspeak.com/word/t/think.mp4,NN,
2202,order (sequence),https://www.handspeak.com/word/o/order-sequence.mp4,NN,
2203,questionnaire,https://www.handspeak.com/word/q/questionnaire.mp4,NN,
2204,thirdly,https://www.handspeak.com/word/t/thirdly.mp4,RB,
2205,thirsty,https://www.handspeak.com/word/t/thirsty.mp4,NN,
2206,shriek,https://www.handspeak.com/word/s/shriek.mp4,NN,
2207,threat,https://www.handspeak.com/word/t/threaten.mp4,NN,
2208,thrilled,https://www.handspeak.com/word/t/thrilled.mp4,VBN,
2209,lament,https://www.handspeak.com/word/l/lament.mp4,NN,
2210,through,https://www.handspeak.com/word/t/through.mp4,IN,
2211,throw,https://www.handspeak.com/word/t/throw.mp4,NN,
2212,throw away,https://www.handspeak.com/word/t/throw-away.mp4,VB,
2213,Thursdays,https://www.handspeak.com/word/t/thursdays.mp4,NNS,
2214,ticket,https://www.handspeak.com/word/t/ticket.mp4,NN,
2215,tickle,https://www.handspeak.com/word/t/tickle.mp4,NN,
2216,bolo-tie,https://www.handspeak.com/word/b/bolo-tie.mp4,NN,
2217,tie,https://www.handspeak.com/word/t/tie-knot.mp4,NN,
